# FAO production data is used to scale Net Exports (FAO Exports - FAO Imports) at the Region level
# such that Global Production equals Consumption (Production - Net Exports).
GCAM_region_ID,GCAM_commodity,year,Prod_bm3,NetExp_bm3,Cons_bm3
1,Forest,1971,0.35052681760000004,0.010031113481318132,0.3404957041186819
1,Forest,1972,0.35373221280000006,0.010607898062979015,0.34312431473702104
1,Forest,1973,0.3488838128,0.010905551605732589,0.33797826119426744
1,Forest,1974,0.3488214112,0.011959447146942526,0.33686196405305746
1,Forest,1975,0.3510926064,0.012092094251042962,0.33900051214895704
1,Forest,1976,0.3600218064,0.012321853105221103,0.3476999532947789
1,Forest,1977,0.3720006064,0.013352871098938235,0.35864773530106175
1,Forest,1978,0.38678840800000003,0.013801435114025817,0.3729869728859742
1,Forest,1979,0.394546008,0.013308291230838043,0.38123771676916196
1,Forest,1980,0.40100040800000003,0.013530582427749516,0.3874698255722505
1,Forest,1981,0.4072288096000001,0.013800191709351872,0.3934286178906482
1,Forest,1982,0.4164414128,0.013505469546613524,0.4029359432533865
1,Forest,1983,0.42788581280000004,0.014196684090501066,0.413689128709499
1,Forest,1984,0.44764001600000003,0.015229997641773407,0.4324100183582266
1,Forest,1985,0.4679530144,0.015976721140710637,0.45197629325928934
1,Forest,1986,0.48068141280000004,0.01711546993579266,0.4635659428642074
1,Forest,1987,0.48755460800000006,0.018297055088139946,0.4692575529118601
1,Forest,1988,0.49833980480000006,0.019105554172655304,0.47923425062734476
1,Forest,1989,0.4981278,0.019772160589706766,0.47835563941029324
1,Forest,1990,0.49553200000000003,0.019506856781544513,0.4760251432184555
1,Forest,1991,0.4905421984,0.017852464610346175,0.47268973378965384
1,Forest,1992,0.48564300000000005,0.01609816985926288,0.46954483014073717
1,Forest,1993,0.47774520000000004,0.014395953358961822,0.4633492466410382
1,Forest,1994,0.47170860000000003,0.012873798061623198,0.45883480193837684
1,Forest,1995,0.46779420160000007,0.011797511639021596,0.4559966899609785
1,Forest,1996,0.46759900320000003,0.011572688368687467,0.45602631483131256
1,Forest,1997,0.46684020160000006,0.011238243031874262,0.4556019585681258
1,Forest,1998,0.46618400160000006,0.010604124027340733,0.45557987757265933
1,Forest,1999,0.46379140160000004,0.010128688940890751,0.4536627126591093
1,Forest,2000,0.46054520000000004,0.009673595892979003,0.45087160410702104
1,Forest,2001,0.45629785100000003,0.009061660971664665,0.44723619002833537
1,Forest,2002,0.45478308700000003,0.008712684282059402,0.44607040271794063
1,Forest,2003,0.45494275700000003,0.00815036942066416,0.44679238757933587
1,Forest,2004,0.45652955700000003,0.007639259873396198,0.44889029712660383
1,Forest,2005,0.451955309,0.007579846717882532,0.4443754622821175
1,Forest,2006,0.43835442680000003,0.007779856353228365,0.43057457044677167
1,Forest,2007,0.41251212600000003,0.0077845598211573885,0.40472756617884265
1,Forest,2008,0.3943569912,0.008686876139432587,0.3856701150605674
1,Forest,2009,0.3819755264,0.0099863907448553,0.3719891356551447
1,Forest,2010,0.3744521744,0.010653141320113413,0.3637990330798866
1,Forest,2011,0.3777139742,0.01158152225933562,0.3661324519406644
1,Forest,2012,0.39094698920000004,0.012439559145318357,0.3785074300546817
1,Forest,2013,0.3954373364,0.012370947333172122,0.3830663890668279
1,Forest,2014,0.39551150150000003,0.012169820470730452,0.3833416810292696
1,Forest,2015,0.39817800200000003,0.012442864997439018,0.385735137002561
2,Forest,1971,0.10668021600000001,-1.5235922341971797e-4,0.10683257522341973
2,Forest,1972,0.10867944560000001,-1.3733014812553068e-4,0.10881677574812554
2,Forest,1973,0.110687939,-1.5027253148475195e-4,0.11083821153148475
2,Forest,1974,0.112862662,-1.9341602636774313e-4,0.11305607802636775
2,Forest,1975,0.11540900040000002,-2.260978308484679e-4,0.11563509823084848
2,Forest,1976,0.11831280520000001,-2.3899865883410254e-4,0.11855180385883411
2,Forest,1977,0.1214449574,-2.610030954055126e-4,0.12170596049540551
2,Forest,1978,0.1246798142,-2.50781283676213e-4,0.12493059548367622
2,Forest,1979,0.12800438320000002,-1.9549216486164367e-4,0.12819987536486166
2,Forest,1980,0.1313023218,-1.6518825609504462e-4,0.13146751005609505
2,Forest,1981,0.134290078,-1.1946046240396413e-4,0.13440953846240397
2,Forest,1982,0.1377628354,-9.634091721957838e-5,0.13785917631721958
2,Forest,1983,0.1417669232,-7.922594037959585e-5,0.1418461491403796
2,Forest,1984,0.14568421520000002,-8.720446960319705e-5,0.14577141966960322
2,Forest,1985,0.1493825692,-8.231856156840078e-5,0.1494648877615684
2,Forest,1986,0.15328834260000002,-1.1032836265240098e-4,0.15339867096265242
2,Forest,1987,0.1569385398,-1.4687415024269845e-4,0.1570854139502427
2,Forest,1988,0.1602625844,-1.661842582511841e-4,0.16042876865825118
2,Forest,1989,0.16419752540000002,-2.3568044257787912e-4,0.1644332058425779
2,Forest,1990,0.168816998,-2.8539687227563393e-4,0.16910239487227563
2,Forest,1991,0.17325271900000003,-2.401050542851224e-4,0.17349282405428515
2,Forest,1992,0.1777333352,-1.2684000804183415e-4,0.17786017520804184
2,Forest,1993,0.181897298,-5.777626817615733e-5,0.18195507426817617
2,Forest,1994,0.18568659980000002,5.9516396483910716e-5,0.1856270834035161
2,Forest,1995,0.189241137,1.6768988873464008e-4,0.18907344711126536
2,Forest,1996,0.1926955576,1.9465137887200723e-4,0.192500906221128
2,Forest,1997,0.19552218680000003,1.7860189301047158e-4,0.19534358490698955
2,Forest,1998,0.1979796576,1.1940875379468086e-4,0.19786024884620532
2,Forest,1999,0.20082062900000003,1.271486934857069e-4,0.20069348030651432
2,Forest,2000,0.20324633300000003,9.195660708641307e-5,0.20315437639291362
2,Forest,2001,0.2059823098,1.0113346763260256e-4,0.2058811763323674
2,Forest,2002,0.20907192540000002,1.0873854637827307e-4,0.20896318685362175
2,Forest,2003,0.2135287818,1.6796141672661968e-4,0.2133608203832734
2,Forest,2004,0.21803485500000003,1.4021510906303547e-4,0.217894639890937
2,Forest,2005,0.2226972644,1.8306052638561443e-4,0.2225142038736144
2,Forest,2006,0.2273712444,1.7070405038407954e-4,0.22720054034961593
